"ATP","Location","Tournament","Date","Series","Court","Surface","Round","Best of","Winner","Loser","WRank","LRank","W1","L1","W2","L2","W3","L3","W4","L4","W5","L5","Wsets","Lsets","Comment"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","1st Round","3","Rafter P.","Ondruska M.","15","157","6","3","7","6","","","","","","","2","0","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","1st Round","3","Rios M.","Vacek D.","7","44","7","6","6","1","","","","","","","2","0","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","1st Round","3","Rusedski G.","Blake J.","18","228","6","2","6","0","","","","","","","2","0","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","1st Round","3","Safin M.","Meligeni F.","31","29","6","2","3","6","6","2","","","","","2","1","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","1st Round","3","Sampras P.","Medvedev A.","2","32","6","4","6","3","","","","","","","2","0","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","1st Round","3","Santoro F.","Kiefer N.","33","4","6","1","6","4","","","","","","","2","0","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","1st Round","3","Schalken S.","Kroslak J.","64","120","6","4","6","3","","","","","","","2","0","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","1st Round","3","Zabaleta M.","Vicente F.","28","39","7","5","7","6","","","","","","","2","0","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","2nd Round","3","Arazi H.","Dosedel S.","34","51","6","4","6","2","","","","","","","2","0","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","2nd Round","3","Black B.","Hewitt L.","62","12","6","3","7","6","","","","","","","2","0","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","2nd Round","3","Corretja A.","Rafter P.","26","15","7","6","5","7","6","3","","","","","2","1","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","2nd Round","3","Costa A.","Ivanisevic G.","13","70","6","2","6","7","6","3","","","","","2","1","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","2nd Round","3","Enqvist T.","Johansson T.","10","55","6","1","6","4","","","","","","","2","0","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","2nd Round","3","Escude N.","Safin M.","30","31","6","2","6","0","","","","","","","2","0","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","2nd Round","3","Grosjean S.","Henman T.","19","9","6","3","3","6","7","5","","","","","2","1","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","2nd Round","3","Haas T.","Kuerten G.","22","6","7","6","7","6","","","","","","","2","0","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","2nd Round","3","Lapentti N.","di Pasquale A.","8","53","3","6","6","3","6","2","","","","","2","1","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","2nd Round","3","Mirnyi M.","Rusedski G.","68","18","6","4","6","4","","","","","","","2","0","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","2nd Round","3","Norman M.","Chang M.","5","40","6","4","6","4","","","","","","","2","0","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","2nd Round","3","Philippoussis M.","Clavet F.","35","42","7","5","6","3","","","","","","","2","0","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","2nd Round","3","Sampras P.","Ferreira W.","2","46","3","6","7","6","7","6","","","","","2","1","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","2nd Round","3","Santoro F.","Hrbaty D.","33","21","6","7","7","6","6","4","","","","","2","1","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","2nd Round","3","Schalken S.","Kafelnikov Y.","64","3","7","5","6","2","","","","","","","2","0","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","2nd Round","3","Zabaleta M.","Rios M.","28","7","7","6","6","3","","","","","","","2","0","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","3rd Round","3","Arazi H.","Mirnyi M.","34","68","7","5","3","6","6","4","","","","","2","1","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","3rd Round","3","Corretja A.","Santoro F.","26","33","7","6","6","1","","","","","","","2","0","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","3rd Round","3","Enqvist T.","Zabaleta M.","10","28","6","4","7","5","","","","","","","2","0","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","3rd Round","3","Lapentti N.","Escude N.","8","30","3","6","6","4","7","6","","","","","2","1","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","3rd Round","3","Norman M.","Grosjean S.","5","19","6","3","6","7","6","4","","","","","2","1","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","3rd Round","3","Philippoussis M.","Haas T.","35","22","6","2","6","3","","","","","","","2","0","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","3rd Round","3","Sampras P.","Black B.","2","62","4","6","6","3","6","2","","","","","2","1","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","3rd Round","3","Schalken S.","Costa A.","64","13","6","2","6","3","","","","","","","2","0","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","Quarterfinals","3","Corretja A.","Norman M.","26","5","4","6","6","2","6","2","","","","","2","1","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","Quarterfinals","3","Enqvist T.","Sampras P.","10","2","6","3","3","6","6","3","","","","","2","1","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","Quarterfinals","3","Lapentti N.","Arazi H.","8","34","6","2","6","0","","","","","","","2","0","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","Quarterfinals","3","Philippoussis M.","Schalken S.","35","64","7","6","6","4","","","","","","","2","0","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","Semifinals","3","Corretja A.","Lapentti N.","26","8","6","3","6","4","","","","","","","2","0","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","Semifinals","3","Enqvist T.","Philippoussis M.","10","35","6","3","6","7","7","6","","","","","2","1","Completed"
"19","Indian Wells","Indian Wells TMS","03/13/2000","Masters","Outdoor","Hard","The Final","5","Corretja A.","Enqvist T.","26","10","6","4","6","4","6","3","","","","","3","0","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Arthurs W.","Clavet F.","111","38","7","5","6","3","","","","","","","2","0","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Bastl G.","Ketola T.","81","153","6","4","6","4","","","","","","","2","0","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Black B.","Schuettler R.","54","59","6","3","7","5","","","","","","","2","0","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Black W.","Berasategui A.","152","65","6","4","6","1","","","","","","","2","0","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Calleri A.","Rosset M.","124","46","5","7","6","3","7","6","","","","","2","1","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Canas G.","Ljubicic I.","70","74","6","4","7","5","","","","","","","2","0","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Chang M.","Marin J.A.","37","73","6","3","6","4","","","","","","","2","0","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Clement A.","Woodruff C.","61","47","6","4","3","6","6","4","","","","","2","1","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Courier J.","Nalbandian D.","60","473","6","3","3","6","7","5","","","","","2","1","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Federer R.","Gimelstob J.","53","99","7","5","6","3","","","","","","","2","0","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Ferreira W.","Damm M.","44","85","4","6","6","1","6","4","","","","","2","1","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Fish M.","Blanco G.","NR","76","6","4","0","6","4","1","","","","","1","1","Retired"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Fromberg R.","Tarango J.","63","75","7","6","4","6","7","5","","","","","2","1","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Gambill J.M.","Dosedel S.","86","50","6","4","6","1","","","","","","","2","0","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Gaudio G.","Gumy H.","57","71","6","3","6","3","","","","","","","2","0","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Goldstein P.","Ruud C.","82","98","6","2","6","1","","","","","","","2","0","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Golmard J.","Vacek D.","48","45","6","4","6","3","","","","","","","2","0","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Ivanisevic G.","Prinosil D.","69","94","6","3","6","2","","","","","","","2","0","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Kratochvil M.","van Lottum J.","136","93","6","3","6","3","","","","","","","2","0","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Malisse X.","Larsson M.","167","36","6","4","6","3","","","","","","","2","0","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Massu N.","di Pasquale A.","97","52","6","4","4","6","6","0","","","","","2","1","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Medvedev A.","Ilie A.","35","77","7","5","6","2","","","","","","","2","0","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Mirnyi M.","Tillstrom M.","58","68","6","1","3","6","6","4","","","","","2","1","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Moya C.","Viloca J.A.","43","142","6","4","6","2","","","","","","","2","0","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Novak J.","Martin A.","42","64","6","2","6","4","","","","","","","2","0","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Pavel A.","Sargsian S.","67","56","6","1","6","3","","","","","","","2","0","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Pozzi G.","Bjorkman J.","83","66","0","6","7","6","6","3","","","","","2","1","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Rochus C.","Squillari F.","87","40","4","6","6","3","6","4","","","","","2","1","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Roddick A.","Vicente F.","989","41","6","4","6","0","","","","","","","2","0","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Saulnier C.","Johansson T.","140","55","4","6","6","3","7","5","","","","","2","1","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Schalken S.","Hipfl M.","49","84","6","3","6","1","","","","","","","2","0","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","1st Round","3","Vinciguerra A.","Kucera K.","62","39","6","1","6","3","","","","","","","2","0","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","2nd Round","3","Agassi A.","Roddick A.","1","989","6","2","6","3","","","","","","","2","0","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","2nd Round","3","Bastl G.","Ferrero J.C.","81","27","7","6","6","4","","","","","","","2","0","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","2nd Round","3","Black B.","El Aynaoui Y.","54","17","6","3","1","6","6","1","","","","","2","1","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","2nd Round","3","Enqvist T.","Courier J.","7","60","6","7","6","3","6","4","","","","","2","1","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","2nd Round","3","Escude N.","Arthurs W.","28","111","6","3","6","3","","","","","","","2","0","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","2nd Round","3","Ferreira W.","Arazi H.","44","31","7","5","6","3","","","","","","","2","0","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","2nd Round","3","Fromberg R.","Kiefer N.","63","4","6","4","6","4","","","","","","","2","0","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","2nd Round","3","Gambill J.M.","Alami K.","86","29","6","4","5","7","6","1","","","","","2","1","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","2nd Round","3","Grosjean S.","Schalken S.","20","49","6","4","7","5","","","","","","","2","0","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","2nd Round","3","Haas T.","Fish M.","21","NR","6","2","6","1","","","","","","","2","0","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","2nd Round","3","Henman T.","Calleri A.","10","124","6","3","6","7","6","4","","","","","2","1","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","2nd Round","3","Hewitt L.","Gaudio G.","14","57","7","6","6","7","6","3","","","","","2","1","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","2nd Round","3","Hrbaty D.","Rochus C.","22","87","6","1","6","1","","","","","","","2","0","Completed"
"20","Miami","Ericsson Open","03/23/2000","Masters","Outdoor","Hard","2nd Round","3","Ivanisevic G.","Spadea V.","69","30","7","5","6","2","","","","","","","2","0","Completed"
